"filename", "language", "TypeScript", "Vue", "Markdown", "comment", "blank", "total"
"/Users/peaker/dev/solar-finance/src/services/finance/FinanceService.ts", "TypeScript", 158, 0, 0, 64, 38, 260
"/Users/peaker/dev/solar-finance/src/services/transaction/TransactionService.ts", "TypeScript", 191, 0, 0, 53, 31, 275
"/Users/peaker/dev/solar-finance/src/stores/theme.ts", "TypeScript", 48, 0, 0, 6, 7, 61
"/Users/peaker/dev/solar-finance/src/stores/user.ts", "TypeScript", 157, 0, 0, 22, 43, 222
"/Users/peaker/dev/solar-finance/src/types/asset.ts", "TypeScript", 23, 0, 0, 10, 4, 37
"/Users/peaker/dev/solar-finance/src/types/base.ts", "TypeScript", 5, 0, 0, 0, 0, 5
"/Users/peaker/dev/solar-finance/src/types/crypto.ts", "TypeScript", 11, 0, 0, 0, 4, 15
"/Users/peaker/dev/solar-finance/src/types/finance.ts", "TypeScript", 23, 0, 0, 9, 4, 36
"/Users/peaker/dev/solar-finance/src/types/index.ts", "TypeScript", 9, 0, 0, 0, 0, 9
"/Users/peaker/dev/solar-finance/src/types/investment.ts", "TypeScript", 26, 0, 0, 9, 3, 38
"/Users/peaker/dev/solar-finance/src/types/liability.ts", "TypeScript", 25, 0, 0, 9, 4, 38
"/Users/peaker/dev/solar-finance/src/types/loan.ts", "TypeScript", 31, 0, 0, 10, 4, 45
"/Users/peaker/dev/solar-finance/src/types/transaction.ts", "TypeScript", 42, 0, 0, 13, 4, 59
"/Users/peaker/dev/solar-finance/src/types/user.ts", "TypeScript", 8, 0, 0, 0, 1, 9
"/Users/peaker/dev/solar-finance/src/views/AccountsView.vue", "Vue", 0, 22, 0, 1, 3, 26
"/Users/peaker/dev/solar-finance/src/views/DashboardView.vue", "Vue", 0, 221, 0, 4, 19, 244
"/Users/peaker/dev/solar-finance/src/views/NotFoundView.vue", "Vue", 0, 32, 0, 1, 4, 37
"/Users/peaker/dev/solar-finance/src/views/PinLoginView.vue", "Vue", 0, 232, 0, 5, 39, 276
"/Users/peaker/dev/solar-finance/src/views/TransactionView.vue", "Vue", 0, 298, 0, 5, 45, 348
"Total", "-", 1397, 4037, 2417, 403, 1151, 9405
